SKU,Name1,Name2
ST20240527_202544_WHAT GOES AROUND COMES AROUND,WHAT GOES AROUND,COMES AROUND
ST20240527_202545_IM NOT JUDGING IM ASSESSING,I'M NOT JUDGING,I'M ASSESSING
ST20240527_202546_NO EXCUSES JUST RESULTS,NO EXCUSES,JUST RESULTS
ST20240527_202547_ITS ONLY ILLEGAL IF YOU GET CAUGHT,IT'S ONLY ILLEGAL,IF YOU GET CAUGHT
ST20240527_202548_PAIN IS INEVITABLE SUFFERING IS OPTIONAL,"PAIN IS INEVITABLE,",SUFFERING IS OPTIONAL
ST20240527_202549_DEBATE TEAM WE HAVE ISSUES,DEBATE TEAM WE,HAVE ISSUES
ST20240527_202550_SORRY FOR DRIVING THE SPEED LIMIT SOME OF US HAVE WARRANTS,SORRY FOR DRIVING THE SPEED,LIMIT SOME OF US HAVE WARRANTS!
ST20240527_202551_WORLDS OKAYEST PHOTOGRAPHER,WORLD'S OKAYEST,PHOTOGRAPHER
ST20240527_202552_HERES LOOKING AT YOU KID,HERE'S LOOKING,"AT YOU, KID."
ST20240527_202553_WATCH OUT FOR THE IDIOT BEHIND ME,WATCH OUT FOR THE,IDIOT BEHIND ME
ST20240527_202554_YOUR HOLES IS MY GOAL,YOUR HOLES,IS MY GOAL
ST20240527_202555_HAPPINESS IS NOT A DESTINATION IT IS A WAY OF LIFE,HAPPINESS IS NOT A,DESTINATION IT IS A WAY OF LIFE
ST20240527_202556_TAKE CHANCES MAKE MISTAKES GET MESSY,"TAKE CHANCES, MAKE","MISTAKES, GET MESSY"
ST20240527_202557_THE REVOLUTION WILL NOT BE TELEVISED,THE REVOLUTION WILL,NOT BE TELEVISED
ST20240527_202558_MY CAT AND I TALK SHIT ABOUT YOU,MY CAT AND I TALK,SHIT ABOUT YOU
ST20240527_202559_MY DOG AND I TALK SHIT ABOUT YOU,MY DOG AND I TALK,SHIT ABOUT YOU
ST20240527_202600_DONT LET THE CAT OUT,DON'T LET,THE CAT OUT
ST20240527_202601_DONT TELL ME WHAT TO DO YOURE NOT MY CAT,DON'T TELL ME WHAT TO,"DO, YOU'RE NOT MY CAT"
ST20240527_202602_YOU DID NOTWAKE UP TODAY TO BE A WEAK ASS BITCH,"YOU DID NOT,WAKE UP TODAY",TO BE A WEAK ASS BITCH
ST20240527_202603_YOU DID NOT WAKE UP TODAY TO BE MEDIOCRE,YOU DID NOT WAKE UP,TODAY TO BE MEDIOCRE
ST20240527_202604_SORRY IM LATE I WAS POOPING,SORRY I'M LATE I,WAS POOPING
ST20240527_202605_IM NOT LAZY I JUST DONT CARE,I'M NOT LAZY I,JUST DON'T CARE
ST20240527_202606_WHERE WERE YOU NOW,WHERE WERE,YOU NOW
ST20240527_202607_DONT LET THE HARD DAYS WIN,DON'T LET THE,HARD DAYS WIN.
ST20240527_202608_JESUS LOVES YOU BUT IM HIS FAVORITE,"JESUS LOVES YOU, BUT",I'M HIS FAVORITE
ST20240527_202609_SLOW IS SMOOTH SMOOTH IS FAST,"SLOW IS SMOOTH,",SMOOTH IS FAST
ST20240527_202610_SORRY IM LATE I TOOK THE RHOMBUS,SORRY I'M LATE I,TOOK THE RHOMBUS
ST20240527_202611_AND SHE LIVED HAPPILY EVER AFTER,AND SHE LIVED,HAPPILY EVER AFTER!
ST20240527_202612_BLOOM WHERE YOU ARE PLANTED,BLOOM WHERE YOU,ARE PLANTED
ST20240527_202613_TREAT PEOPLE WITH KINDNESS,TREAT PEOPLE,WITH KINDNESS
ST20240527_202614_I DIDNT GO THROUGH ALL THAT FOR NOTHING,I DIDN'T GO THROUGH,ALL THAT FOR NOTHING
ST20240527_202615_JUST A BOY WHO LOVES MINING,JUST A BOY WHO,LOVES MINING
ST20240527_202616_TODAY I WILL BE POSITIVE,TODAY I WILL,BE POSITIVE
ST20240527_202617_HONK IF YOU LOVE GOOSE,HONK IF YOU,LOVE GOOSE!
ST20240527_202618_PLEASE BE PATIENT I AM SO STUPID,PLEASE BE PATIENT,I AM SO STUPID
ST20240527_202619_JUST A GIRL WHO LOVES BUNNYS,JUST A GIRL WHO,LOVES BUNNYS
ST20240527_202620_DONT MAKE ME USE MY EPIDEMIOLOGIST VOICE,DON'T MAKE ME USE MY,EPIDEMIOLOGIST VOICE
ST20240527_202621_DONT MAKE ME USE MY COACH VOICE,DON'T MAKE ME USE,MY COACH VOICE
ST20240527_202622_I HOPE YOUR DAY IS AS NICE AS MY BUTT,I HOPE YOUR DAY IS,AS NICE AS MY BUTT
ST20240527_202623_MONEY IS JUST PAPER,MONEY IS,JUST PAPER.
ST20240527_202624_EMOTIONALLY ATTACHED TO FICTIONAL CHARACTERS,EMOTIONALLY ATTACHED TO,FICTIONAL CHARACTERS
ST20240527_202625_I FIND YOUR LACK OF FAITH DISTURBING,I FIND YOUR LACK OF,FAITH DISTURBING
ST20240527_202626_WORLDS OKAYEST BRAWLER,WORLD'S,OKAYEST BRAWLER
ST20240527_202627_THIS TINY TURTLE HE JUDGES YOU IMMENSELY,THIS TINY TURTLE HE,JUDGES YOU IMMENSELY
