SKU,Name1,Name2
ST7x520240501_125556_WELL BEHAVED WOMEN RARELY MAKE HISTORY,WELL BEHAVED WOMEN,RARELY MAKE HISTORY
ST7x520240501_125557_HONK IF YOU DONT EXIST,HONK IF YOU,DON'T EXIST
ST7x520240501_125558_WORLDS OKAYEST BROTHER,WORLD'S,OKAYEST BROTHER
ST7x520240501_125559_WORLDS OKAYEST FIREFIGHTER,WORLD'S OKAYEST,FIREFIGHTER
ST7x520240501_125601_YOU ARE NOT IMMUNE TO PROPAGANDA,YOU ARE NOT IMMUNE,TO PROPAGANDA
ST7x520240501_125602_KEEP YOUR HEELS HEAD AND STANDARDS HIGH,"KEEP YOUR HEELS, HEAD,",AND STANDARDS HIGH.
ST7x520240501_125603_PIRATE OF THE CAR I BE IN,PIRATE OF THE,CAR I BE IN
ST7x520240501_125604_HONK IF YOU LOVE DYING AND BEING DEAD,HONK IF YOU LOVE,DYING AND BEING DEAD
ST7x520240501_125605_YOU CAN NEVER HAVE TOO MANY SANCTUARY,YOU CAN NEVER HAVE,TOO MANY SANCTUARY
ST7x520240501_125606_IM TIRED OF THIS GRANDPA,I'M TIRED OF,THIS GRANDPA
ST7x520240501_125607_SPEAK SOFTLY AND CARRY A BIG STICK,SPEAK SOFTLY AND,CARRY A BIG STICK
ST7x520240501_125608_THATS WHAT SHE SAID,THAT'S WHAT,SHE SAID
ST7x520240501_125609_IM SO SORRY IM DOING MY BEST,I'M SO SORRY I'M,DOING MY BEST
ST7x520240501_125610_TOGETHER WE WILL MAKE AMERICA GREAT AGAIN,TOGETHER WE WILL MAKE,AMERICA GREAT AGAIN
ST7x520240501_125611_I LIKE BIG BOOKS AND I CANNOT LIE,I LIKE BIG BOOKS,AND I CANNOT LIE
ST7x520240501_125612_NOTHING BUT THE RAIN,NOTHING BUT,THE RAIN
ST7x520240501_125613_DON'T BE SO HARD ON YOURSELF,DON'T BE SO,HARD ON YOURSELF
ST7x520240501_125614_DONT FOLLOW ME I DO STUPID THINGS,DON'T FOLLOW ME I,DO STUPID THINGS
ST7x520240501_125615_WORLDS OKAYEST IT SUPPORT,WORLD'S OKAYEST,IT SUPPORT
ST7x520240501_125616_PLEASE BE PATIENT BLONDE DRIVER,PLEASE BE PATIENT,BLONDE DRIVER
ST7x520240501_125617_YOU MY FRIEND SHOULD HAVE BEEN SWALLOWED,YOU MY FRIEND SHOULD,HAVE BEEN SWALLOWED
ST7x520240501_125618_WORLDS OKAYEST ELECTRICIAN,WORLD'S OKAYEST,ELECTRICIAN
ST7x520240501_125619_DONT HONK AT ME IM TRYING MY BEST,DON'T HONK AT ME,I'M TRYING MY BEST
ST7x520240501_125620_I USED TO BE COOL,I USED TO,BE COOL
ST7x520240501_125621_GET BUSY LIVING OR GET BUSY DYING,GET BUSY LIVING OR,GET BUSY DYING
ST7x520240501_125622_IM WEIRD IM A WEIRDO,"I'M WEIRD,",I'M A WEIRDO
ST7x520240501_125623_EMPOWERED WOMEN EMPOWER WOMEN,EMPOWERED WOMEN,EMPOWER WOMEN
ST7x520240501_125624_WOULD YOU LOVE ME IF I WAS A WORM,WOULD YOU LOVE ME,IF I WAS A WORM?
ST7x520240501_125625_PLEASE DO NOT HIT ME IDK HOW CAR WORKS,PLEASE DO NOT HIT ME,IDK HOW CAR WORKS
ST7x520240501_125626_PLEASE BE PATIENT DRIVER WITH AUTISM,PLEASE BE PATIENT,DRIVER WITH AUTISM
ST7x520240501_125627_MEASURE ONCE CUSS TWICE,MEASURE ONCE,CUSS TWICE
ST7x520240501_125628_WORLDS OKAYEST DRUMMER,WORLD'S,OKAYEST DRUMMER
ST7x520240501_125629_DRIVER PICKS THE MUSIC SHOTGUN SHUTS HIS CAKEHOLE,"DRIVER PICKS THE MUSIC,",SHOTGUN SHUTS HIS CAKEHOLE
ST7x520240501_125630_IM NOT IN YOUR HURRY,I'M NOT IN,YOUR HURRY!
ST7x520240501_125631_COMMIT TAX FRAUD,COMMIT TAX,FRAUD
ST7x520240501_125632_YOU JUST GOT PASSED BY A GRANDPA,YOU JUST GOT,PASSED BY A GRANDPA
ST7x520240501_125633_DONT BE A DICK,DON'T BE,A DICK
ST7x520240501_125634_I DONT GIVE A DUCK,I DON'T GIVE,A DUCK!
ST7x520240501_125635_PLEASE BE PATIENT WOMAN DRIVER,PLEASE BE PATIENT,WOMAN DRIVER
ST7x520240501_125636_MAKE AMERICA A SHITHOLE AGAIN VOTE DEMOCRAT,MAKE AMERICA A SHITHOLE,AGAIN VOTE DEMOCRAT
ST7x520240501_125637_MAKE AMERICA KIND AGAIN,MAKE AMERICA,KIND AGAIN
ST7x520240501_125638_THICK THIGHS SAVE LIVES,THICK THIGHS,SAVE LIVES
ST7x520240501_125639_CARPENTER BECAUSE BADASS MIRACLE WORKER ISNT AN OFFICIAL JOB TITLE,CARPENTER BECAUSE BADASS MIRACLE,WORKER ISN'T AN OFFICIAL JOB TITLE
ST7x520240501_125640_REMEMBER WHO YOU ARE,REMEMBER WHO,YOU ARE
ST7x520240501_125641_KEEP HONKING BUDDY IM RELOADING,KEEP HONKING BUDDY,I'M RE-LOADING!
ST7x520240501_125642_THE CLOSER YOU GET THE SLOWER I DRIVE,THE CLOSER YOU GET,THE SLOWER I DRIVE
ST7x520240501_125643_PRAY MORE WORRY LESS,PRAY MORE,WORRY LESS
ST7x520240501_125644_DONT TOUCH MY DRONE,DON'T TOUCH,MY DRONE
ST7x520240501_125645_SKATEBOARDING IS NOT A CRIME,SKATEBOARDING IS,NOT A CRIME
ST7x520240501_125646_HUNGRY DOGS RUN FASTER,HUNGRY DOGS,RUN FASTER
ST7x520240501_125647_YOU ARE NOT IMMUNE TO PROPAGANDA,YOU ARE NOT IMMUNE,TO PROPAGANDA
ST7x520240501_125648_IT NEVER HURTS TO KEEP LOOKING FOR SUNSHINE,IT NEVER HURTS TO KEEP,LOOKING FOR SUNSHINE
ST7x520240501_125649_HONK IF YOU POOPED TODAY,HONK IF YOU,POOPED TODAY
ST7x520240501_125650_YOU CAN NEVER HAVE TOO MANY LAWNMOWERS,YOU CAN NEVER HAVE,TOO MANY LAWNMOWERS
ST7x520240501_125651_GOD SAID IT I BELIEVE IT THAT SETTLES IT,GOD SAID IT I BELIEVE,IT THAT SETTLES IT
ST7x520240501_125652_HUG ME IF YOU CAN,HUG ME IF,YOU CAN
ST7x520240501_125653_I CANT FIX STUPID BUT I CAN HELP YOU SEE IT,I CAN'T FIX STUPID BUT I,CAN HELP YOU SEE IT
ST7x520240501_125654_YOU CAN NEVER HAVE TOO MANY RC PLANES,YOU CAN NEVER HAVE,TOO MANY RC PLANES
ST7x520240501_125655_WORLDS OKAYEST SNOWBOARDER,WORLD'S OKAYEST,SNOWBOARDER
ST7x520240501_125656_DONT FOLLOW ME IM ABOUT TO DO A BUNCH OF STUPID,DON'T FOLLOW ME I'M ABOUT,TO DO A BUNCH OF STUPID
ST7x520240501_125657_IF I CANT HAVE LOVE I WANT POWER,IF I CAN'T HAVE,"LOVE, I WANT POWER"
ST7x520240501_125658_ELECT A CLOWN EXPECT A CIRCUS,ELECT A CLOWN,EXPECT A CIRCUS
ST7x520240501_125659_THESE PRETZELS ARE MAKING ME THIRSTY,THESE PRETZELS ARE,MAKING ME THIRSTY!
ST7x520240501_125700_WORLDS OKAYEST ACCOUNTANT,WORLD'S OKAYEST,ACCOUNTANT
ST7x520240501_125701_SUCK IT UP BUTTERCUP,SUCK IT UP,BUTTERCUP
ST7x520240501_125702_PLEASE BE PATIENT I AM GAY DRIVER,PLEASE BE PATIENT,I AM GAY DRIVER
ST7x520240501_125703_MY FAVORITE PEOPLE CALL ME DAD,MY FAVORITE,PEOPLE CALL ME DAD
ST7x520240501_125704_I WORKOUT BECAUSE PUNCHING PEOPLE IS FROWNED UPON,I WORKOUT BECAUSE PUNCHING,PEOPLE IS FROWNED UPON
ST7x520240501_125705_GODS CHILDREN ARE NOT FOR SALE,GOD'S CHILDREN,ARE NOT FOR SALE
ST7x520240501_125706_SORRY OFFICER I THOUGHT YOU WANTED TO RACE,SORRY OFFICER I THOUGHT,YOU WANTED TO RACE
ST7x520240501_125707_NEVER UNDERESTIMATE A GIRL WITH A HOCKEY STICK,NEVER UNDERESTIMATE A,GIRL WITH A HOCKEY STICK
ST7x520240501_125708_IM HERE TO LAY PIPE,I'M HERE TO,LAY PIPE!
ST7x520240501_125709_YOURE GOING TO REAP WHAT YOU SOW,YOU'RE GOING TO,REAP WHAT YOU SOW
ST7x520240501_125710_SHIT COULD BE WORSE,SHIT COULD,BE WORSE
ST7x520240501_125711_ONLY UGLY PEOPLE TAILGATE ME,ONLY UGLY PEOPLE,TAILGATE ME
ST7x520240501_125712_AT LEAST ALL THIS TRAUMA MADE ME HILARIOUS,AT LEAST ALL THIS,TRAUMA MADE ME HILARIOUS
ST7x520240501_125713_PERSONAL TORTURE INSTRUCTOR I MEAN PERSONAL TRAINER,PERSONAL TORTURE INSTRUCTOR,I MEAN PERSONAL TRAINER
ST7x520240501_125714_ITS JUST A FLESH WOUND,IT'S JUST A,FLESH WOUND
ST7x520240501_125715_LIFE IS SHORT AND SO AM I,LIFE IS SHORT,AND SO AM I
ST7x520240501_125716_WHAT GOES AROUND COMES AROUND,WHAT GOES AROUND,COMES AROUND
ST7x520240501_125717_IM NOT JUDGING IM ASSESSING,I'M NOT JUDGING,I'M ASSESSING
ST7x520240501_125718_NO EXCUSES JUST RESULTS,NO EXCUSES,JUST RESULTS
ST7x520240501_125719_ITS ONLY ILLEGAL IF YOU GET CAUGHT,IT'S ONLY ILLEGAL,IF YOU GET CAUGHT
ST7x520240501_125720_PAIN IS INEVITABLE SUFFERING IS OPTIONAL,"PAIN IS INEVITABLE,",SUFFERING IS OPTIONAL
ST7x520240501_125721_DEBATE TEAM WE HAVE ISSUES,DEBATE TEAM WE,HAVE ISSUES
ST7x520240501_125722_SORRY FOR DRIVING THE SPEED LIMIT SOME OF US HAVE WARRANTS,SORRY FOR DRIVING THE SPEED,LIMIT SOME OF US HAVE WARRANTS!
ST7x520240501_125723_WORLDS OKAYEST PHOTOGRAPHER,WORLD'S OKAYEST,PHOTOGRAPHER
ST7x520240501_125724_HERES LOOKING AT YOU KID,HERE'S LOOKING,"AT YOU, KID."
ST7x520240501_125725_WATCH OUT FOR THE IDIOT BEHIND ME,WATCH OUT FOR THE,IDIOT BEHIND ME
ST7x520240501_125726_YOUR HOLES IS MY GOAL,YOUR HOLES,IS MY GOAL
ST7x520240501_125727_HAPPINESS IS NOT A DESTINATION IT IS A WAY OF LIFE,HAPPINESS IS NOT A,DESTINATION IT IS A WAY OF LIFE
ST7x520240501_125728_TAKE CHANCES MAKE MISTAKES GET MESSY,"TAKE CHANCES, MAKE","MISTAKES, GET MESSY"
ST7x520240501_125729_THE REVOLUTION WILL NOT BE TELEVISED,THE REVOLUTION WILL,NOT BE TELEVISED
ST7x520240501_125730_MY CAT AND I TALK SHIT ABOUT YOU,MY CAT AND I TALK,SHIT ABOUT YOU
ST7x520240501_125731_MY DOG AND I TALK SHIT ABOUT YOU,MY DOG AND I TALK,SHIT ABOUT YOU
ST7x520240501_125733_DONT LET THE CAT OUT,DON'T LET,THE CAT OUT
ST7x520240501_125734_DONT TELL ME WHAT TO DO YOURE NOT MY CAT,DON'T TELL ME WHAT TO,"DO, YOU'RE NOT MY CAT"
ST7x520240501_125735_YOU DID NOTWAKE UP TODAY TO BE A WEAK ASS BITCH,"YOU DID NOT,WAKE UP TODAY",TO BE A WEAK ASS BITCH
ST7x520240501_125736_YOU DID NOT WAKE UP TODAY TO BE MEDIOCRE,YOU DID NOT WAKE UP,TODAY TO BE MEDIOCRE
ST7x520240501_125737_SORRY IM LATE I WAS POOPING,SORRY I'M LATE I,WAS POOPING
ST7x520240501_125738_IM NOT LAZY I JUST DONT CARE,I'M NOT LAZY I,JUST DON'T CARE
ST7x520240501_125739_WHERE WERE YOU NOW,WHERE WERE,YOU NOW
ST7x520240501_125740_DONT LET THE HARD DAYS WIN,DON'T LET THE,HARD DAYS WIN.
ST7x520240501_125741_JESUS LOVES YOU BUT IM HIS FAVORITE,"JESUS LOVES YOU, BUT",I'M HIS FAVORITE
ST7x520240501_125742_SLOW IS SMOOTH SMOOTH IS FAST,"SLOW IS SMOOTH,",SMOOTH IS FAST
ST7x520240501_125743_SORRY IM LATE I TOOK THE RHOMBUS,SORRY I'M LATE I,TOOK THE RHOMBUS
ST7x520240501_125744_AND SHE LIVED HAPPILY EVER AFTER,AND SHE LIVED,HAPPILY EVER AFTER!
ST7x520240501_125745_BLOOM WHERE YOU ARE PLANTED,BLOOM WHERE YOU,ARE PLANTED
ST7x520240501_125746_TREAT PEOPLE WITH KINDNESS,TREAT PEOPLE,WITH KINDNESS
ST7x520240501_125747_I DIDNT GO THROUGH ALL THAT FOR NOTHING,I DIDN'T GO THROUGH,ALL THAT FOR NOTHING
ST7x520240501_125748_JUST A BOY WHO LOVES MINING,JUST A BOY WHO,LOVES MINING
ST7x520240501_125749_TODAY I WILL BE POSITIVE,TODAY I WILL,BE POSITIVE
ST7x520240501_125750_HONK IF YOU LOVE GOOSE,HONK IF YOU,LOVE GOOSE!
ST7x520240501_125751_PLEASE BE PATIENT I AM SO STUPID,PLEASE BE PATIENT,I AM SO STUPID
ST7x520240501_125752_JUST A GIRL WHO LOVES BUNNYS,JUST A GIRL WHO,LOVES BUNNYS
ST7x520240501_125753_DONT MAKE ME USE MY EPIDEMIOLOGIST VOICE,DON'T MAKE ME USE MY,EPIDEMIOLOGIST VOICE
ST7x520240501_125754_DONT MAKE ME USE MY COACH VOICE,DON'T MAKE ME USE,MY COACH VOICE
ST7x520240501_125755_I HOPE YOUR DAY IS AS NICE AS MY BUTT,I HOPE YOUR DAY IS,AS NICE AS MY BUTT
ST7x520240501_125756_MONEY IS JUST PAPER,MONEY IS,JUST PAPER.
ST7x520240501_125757_EMOTIONALLY ATTACHED TO FICTIONAL CHARACTERS,EMOTIONALLY ATTACHED TO,FICTIONAL CHARACTERS
ST7x520240501_125758_I FIND YOUR LACK OF FAITH DISTURBING,I FIND YOUR LACK OF,FAITH DISTURBING
ST7x520240501_125759_WORLDS OKAYEST BRAWLER,WORLD'S,OKAYEST BRAWLER
ST7x520240501_125800_THIS TINY TURTLE HE JUDGES YOU IMMENSELY,THIS TINY TURTLE HE,JUDGES YOU IMMENSELY
ST7x520240501_125801_BLESSED ARE THE CURIOUS,BLESSED ARE,THE CURIOUS
ST7x520240501_125802_LETS EAT TRASH GET HIT BY A CAR,LET'S EAT TRASH,GET HIT BY A CAR
