SKU,Name1,Name2
ST20240428_161558_YOU THINK YOU CAN HURT ME YOU CAN,YOU THINK YOU CAN,HURT ME? YOU CAN
ST20240428_161559_YOUR HOLES IS MY GOAL,YOUR HOLES,IS MY GOAL
ST20240428_161600_HAPPINESS IS NOT A DESTINATION IT IS A WAY OF LIFE,HAPPINESS IS NOT A,DESTINATION IT IS A WAY OF LIFE
ST20240428_161601_TAKE CHANCES MAKE MISTAKES GET MESSY,"TAKE CHANCES, MAKE","MISTAKES, GET MESSY"
ST20240428_161603_THE REVOLUTION WILL NOT BE TELEVISED,THE REVOLUTION WILL,NOT BE TELEVISED
ST20240428_161604_MY CAT AND I TALK SHIT ABOUT YOU,MY CAT AND I TALK,SHIT ABOUT YOU
ST20240428_161605_MY DOG AND I TALK SHIT ABOUT YOU,MY DOG AND I TALK,SHIT ABOUT YOU
ST20240428_161606_DONT LET THE CAT OUT,DON'T LET,THE CAT OUT
ST20240428_161607_DONT TELL ME WHAT TO DO YOURE NOT MY CAT,DON'T TELL ME WHAT TO,"DO, YOU'RE NOT MY CAT"
ST20240428_161608_YOU DID NOTWAKE UP TODAY TO BE A WEAK ASS BITCH,"YOU DID NOT,WAKE UP TODAY",TO BE A WEAK ASS BITCH
ST20240428_161609_YOU DID NOT WAKE UP TODAY TO BE MEDIOCRE,YOU DID NOT WAKE UP,TODAY TO BE MEDIOCRE
ST20240428_161610_SORRY IM LATE I WAS POOPING,SORRY I'M LATE I,WAS POOPING
ST20240428_161611_IM NOT LAZY I JUST DONT CARE,I'M NOT LAZY I,JUST DON'T CARE
