SKU,Name1,Name2
ST7x520240430_160625_I RUN BECAUSE PUNCHING PEOPLE IS FROWNED UPON,I RUN BECAUSE PUNCHING,PEOPLE IS FROWNED UPON
ST7x520240430_160626_BUT MY MOM SAYS IM COOL,BUT MY MOM,SAYS I'M COOL
ST7x520240430_160627_JUST A GIRL WHO LOVES SLEEPING,JUST A GIRL WHO,LOVES SLEEPING
ST7x520240430_160629_ITS A GOOD DAY TO BE HAPPY,IT'S A GOOD DAY,TO BE HAPPY
ST7x520240430_160630_I LIKE BIG BOOKS AND I CANNOT LIE,I LIKE BIG BOOKS,AND I CANNOT LIE
ST7x520240430_160631_IM NOT BOSSY IM THE BOSS,"I'M NOT BOSSY,",I'M THE BOSS
ST7x520240430_160632_I AM NOT HERE FOR BEER,I AM NOT HERE,FOR BEER
ST7x520240430_160633_IF YOU CAN DREAM IT YOU CAN DO IT,IF YOU CAN DREAM,IT YOU CAN DO IT
ST7x520240430_160634_WORLDS OKAYEST PILOT,WORLD'S,OKAYEST PILOT
ST7x520240430_160635_HEY GIRL YOU SHOULD TAKE ATTENDANCE,"HEY GIRL, YOU SHOULD",TAKE ATTENDANCE
ST7x520240430_160636_THE BEST IS YET TO COME,THE BEST IS,YET TO COME
ST7x520240430_160637_JUST A GIRL WHO LOVES TRAVELING,JUST A GIRL WHO,LOVES TRAVELING
ST7x520240430_160638_DONT FOLLOW ME I DO STUPID THINGS,DON'T FOLLOW ME I,DO STUPID THINGS
ST7x520240430_160639_IM NOT JUST SURE IM HIV POSITIVE,"I'M NOT JUST SURE,",I'M HIV POSITIVE
ST7x520240430_160640_LET THEM EAT CAKE,LET THEM,EAT CAKE
ST7x520240430_160641_JUST A GIRL WHO LOVES PICKLEBALL,JUST A GIRL WHO,LOVES PICKLEBALL
ST7x520240430_160642_THINK OUTSIDE NO BOX REQUIRED,"THINK OUTSIDE, NO",BOX REQUIRED
ST7x520240430_160643_LIFE IS TOO SHORT TO DRIVE BORING CARS,LIFE IS TOO SHORT TO,DRIVE BORING CARS
ST7x520240430_160644_YOUVE YEED YOUR LAST HAW,YOU'VE YEE'D,YOUR LAST HAW
ST7x520240430_160645_PLEASE BE PATIENT I HAVE SELECTIVE MUTISM,PLEASE BE PATIENT I,HAVE SELECTIVE MUTISM
ST7x520240430_160646_GREAT IS YOUR FAITHFULNESS,GREAT IS YOUR,FAITHFULNESS
ST7x520240430_160647_LET THE SEA SET YOU FREE,LET THE SEA,SET YOU FREE
ST7x520240430_160648_WORLDS OKAYEST ARCHAEOLOGIST,WORLD'S OKAYEST,ARCHAEOLOGIST
ST7x520240430_160649_GAVE ME COOKIE GOT YOU COOKIE,GAVE ME COOKIE,GOT YOU COOKIE
ST7x520240430_160650_DONT HONK AT ME IM SENSITIVE,DON'T HONK AT ME,I'M SENSITIVE
ST7x520240430_160651_JUST A GIRL WHO LOVES COOKIES,JUST A GIRL WHO,LOVES COOKIES
ST7x520240430_160652_SPEAK SOFTLY AND CARRY A BIG STICK,SPEAK SOFTLY AND,CARRY A BIG STICK
ST7x520240430_160653_JUST A BOY WHO LOVES EXCAVATORS,JUST A BOY WHO,LOVES EXCAVATORS
ST7x520240430_160654_JUST A GIRL WHO LOVES MINING,JUST A GIRL WHO,LOVES MINING
ST7x520240430_160655_YOU CAN NEVER HAVE TOO MANY HORSES,YOU CAN NEVER HAVE,TOO MANY HORSES
ST7x520240430_160656_ITS THE PERFECT DAY FOR A TRAGICAL ROMANCE,IT'S THE PERFECT DAY,FOR A TRAGICAL ROMANCE
ST7x520240430_160657_HONK IF YOU FART HARD,HONK IF YOU,FART HARD
ST7x520240430_160658_I CANT IMAGINE LIFE WITHOUT YOU,I CAN'T IMAGINE,LIFE WITHOUT YOU
ST7x520240430_160659_JUST A GIRL WHO LOVES HYENAS,JUST A GIRL WHO,LOVES HYENAS
ST7x520240430_160700_JUST A GIRL WHO LOVES TURTLES,JUST A GIRL WHO,LOVES TURTLES
ST7x520240430_160701_COFFEE SAVES LIVES JUST ASK MY CHILDREN,COFFEE SAVES LIVES,JUST ASK MY CHILDREN
ST7x520240430_160702_I NEED COFFEE RIGHT NOW,I NEED COFFEE,RIGHT NOW
ST7x520240430_160703_IM NOT BOSSY I JUST HAVE BETTER IDEAS,I'M NOT BOSSY I JUST,HAVE BETTER IDEAS
ST7x520240430_160704_BUT FIRST COFFEE,"BUT FIRST,",COFFEE
ST7x520240430_160705_WOMEN MAKE POLICY NOT COFFEE,WOMEN MAKE,POLICY NOT COFFEE
ST7x520240430_160706_SOME WOMEN FEAR THE FIRE OTHER SIMPLY BECOME IT,SOME WOMEN FEAR THE FIRE,OTHER SIMPLY BECOME IT
ST7x520240430_160707_NOT YOUR MOM NOT YOUR MILK,NOT YOUR MOM,NOT YOUR MILK
ST7x520240430_160708_I RUN ON ESSENTIAL OILS AND COFFEE,I RUN ON ESSENTIAL,OILS AND COFFEE
ST7x520240430_160709_WE ARE THE WEIRDOS MISTER,WE ARE THE,"WEIRDOS, MISTER"
ST7x520240430_160710_GOD IS WITH HER SHE WILL NOT FAIL,"GOD IS WITH HER,",SHE WILL NOT FAIL
ST7x520240430_160711_I HAVE THE POWER OF GOD AND ANIME ON MY SIDE,I HAVE THE POWER OF GOD,AND ANIME ON MY SIDE
ST7x520240430_160712_HONK IF A KID FALLLS OUT,HONK IF A KID,FALLLS OUT
ST7x520240430_160713_I MAY GET LOST BUT I NEVER GET STUCK,I MAY GET LOST BUT I,NEVER GET STUCK
ST7x520240430_160714_WITH GOD ALL THINGS ARE POSSIBLE,WITH GOD ALL,THINGS ARE POSSIBLE
ST7x520240430_160715_I DONT NEED THERAPY I JUST NEED MORE BOOKS,I DON'T NEED THERAPY I,JUST NEED MORE BOOKS
ST7x520240430_160716_DATA OR IT DIDNT HAPPEN,DATA OR IT,DIDN'T HAPPEN
ST7x520240430_160717_EVERYONE WAS THINKING IT I JUST SAID IT,EVERYONE WAS THINKING,IT I JUST SAID IT
ST7x520240430_160719_THE SARCASM IS STRONG WITH THIS ONE,THE SARCASM IS,STRONG WITH THIS ONE
ST7x520240430_160720_BLESSED BY GOD SPOILED BY MY HUSBAND PROTECTED BY BOTH,BLESSED BY GOD SPOILED BY MY,HUSBAND PROTECTED BY BOTH
ST7x520240430_160721_ILL BET YOU A NEW CAR THAT I CAN BRAKE FASTER THAN YOU CAN,I'LL BET YOU A NEW CAR THAT I,CAN BRAKE FASTER THAN YOU CAN
ST7x520240430_160722_THE CLOSER YOU GET THE SLOWER I DRIVE,THE CLOSER YOU GET,THE SLOWER I DRIVE
ST7x520240430_160723_OH THE OVERWHELMING NEVERENDING RECKLESS LOVE OF GOD,OH THE OVERWHELMING,NEVER-ENDING RECKLESS LOVE OF GOD
ST7x520240430_160724_FAITH OVER EVERYTHING,FAITH OVER,EVERYTHING
ST7x520240430_160725_I WILL WALK BY FAITH WHEN I CANNOT SEE,I WILL WALK BY FAITH,WHEN I CANNOT SEE
ST7x520240430_160726_ALL LIVES MATTER,ALL LIVES,MATTER
ST7x520240430_160727_SOUTHERN RAISED JESUS SAVED,SOUTHERN RAISED,JESUS SAVED
ST7x520240430_160728_PRAYERS GO UP BLESSING COME DOWN,PRAYERS GO UP,BLESSING COME DOWN
ST7x520240430_160729_I COULD USE A GOOD PADDLING,I COULD USE A,GOOD PADDLING
ST7x520240430_160730_I HAVE A GOOD HEART BUT THIS MOUTH,I HAVE A GOOD HEART,BUT THIS MOUTH
ST7x520240430_160731_DONT FLATTER YOURSELF COWBOY I WAS LOOKING AT YOUR TRUCK,DON'T FLATTER YOURSELF COWBOY,I WAS LOOKING AT YOUR TRUCK
ST7x520240430_160732_MY DRIVING SCARES ME TOO,MY DRIVING,SCARES ME TOO
ST7x520240430_160733_PLEASE BE PATIENT I DONT KNOW MY RIGHTS AND LEFTS,PLEASE BE PATIENT I DON'T,KNOW MY RIGHTS AND LEFTS
ST7x520240430_160734_MOTHER SHOULD I TRUST THE GOVERNMENT,MOTHER SHOULD I,TRUST THE GOVERNMENT?
ST7x520240430_160735_COFFEE SHOTS AND HEAVY SQUATS,COFFEE SHOTS AND,HEAVY SQUATS
ST7x520240430_160736_YOU JUST GOT PASSED MY A CHICK,YOU JUST GOT,PASSED MY A CHICK
ST7x520240430_160737_YOU CAN NEVER HAVE TOO MANY BAGS,YOU CAN NEVER HAVE,TOO MANY BAGS
ST7x520240430_160738_HONK IF YOURE A SILLY GOOSE,HONK IF YOU'RE A,SILLY GOOSE
ST7x520240430_160739_I RUN BECAUSE I REALLY LOVE CHIPS,I RUN BECAUSE I,REALLY LOVE CHIPS
ST7x520240430_160740_PLEASE BE PATIENT NEW HUMAN,PLEASE BE,PATIENT NEW HUMAN
ST7x520240430_160741_DONT ASK TO BORROW MY TOOL AND I WONT ASK BORROW YOUR GIRLFRIEND,DON'T ASK TO BORROW MY TOOL AND I,WON'T ASK BORROW YOUR GIRLFRIEND
ST7x520240430_160742_I AM MY BROTHERS KEEPER,I AM MY,BROTHERS KEEPER
ST7x520240430_160743_ONLY YOU CAN PREVENT WORK BEATINGS,ONLY YOU CAN,PREVENT WORK BEATINGS
ST7x520240430_160744_YOU ARE LOVED NO MATTER HOW YOU FEEL,YOU ARE LOVED NO,MATTER HOW YOU FEEL
ST7x520240430_160745_WHAT YOU EGG HE STABS HIM,WHAT YOU EGG?,HE STABS HIM.
ST7x520240430_160746_BE CURIOUS NOT JUDGMENTAL,BE CURIOUS NOT,JUDGMENTAL
ST7x520240430_160747_QUIET THE MIND AND THE SOUL WILL SPEAK,QUIET THE MIND AND,THE SOUL WILL SPEAK
ST7x520240430_160748_FIND JOY IN THE JOURNEY,FIND JOY IN,THE JOURNEY
ST7x520240430_160749_TOGETHER WE CAN DREAM BELIEVE LEAD ACHIEVE,TOGETHER WE CAN DREAM,BELIEVE LEAD ACHIEVE
ST7x520240430_160750_IN A WORLD WHERE YOU CAN BE ANYTHING BE KIND,IN A WORLD WHERE YOU CAN,BE ANYTHING BE KIND
ST7x520240430_160751_BE THE PERSION YOU WANT TO WORK WITH,BE THE PERSION YOU,WANT TO WORK WITH
ST7x520240430_160752_NEVERTHELESS SHE PERSISTED,NEVERTHELESS,SHE PERSISTED
ST7x520240430_160753_MAY YOU HAVE THE CONFIDENCE OF A MEDIOCRE WHITE MAN,MAY YOU HAVE THE CONFIDENCE,OF A MEDIOCRE WHITE MAN
ST7x520240430_160754_DONT STOP UNTIL YOURE PROUD,DON'T STOP UNTIL,YOU'RE PROUD
ST7x520240430_160755_YOU CAN HAVE RESULTS OR EXCUSES NOT BOTH,YOU CAN HAVE RESULTS,OR EXCUSES NOT BOTH
ST7x520240430_160756_YOUR ONLY LIMIT IS YOU,YOUR ONLY,LIMIT IS YOU
ST7x520240430_160757_EVERY FAMILY HAS A STORY WELCOME TO OURS,EVERY FAMILY HAS A,STORY. WELCOME TO OURS
ST7x520240430_160758_YOU NEVER FAIL UNTIL YOU STOP TRYING,YOU NEVER FAIL UNTIL,YOU STOP TRYING
ST7x520240430_160759_TASTE AND SEE THAT THE LORD IS GOOD,TASTE AND SEE THAT,THE LORD IS GOOD
ST7x520240430_160800_WE CANT CONTROL THE WINDS BUT WE CAN ADJUST OUR SAILS,WE CAN'T CONTROL THE WINDS,BUT WE CAN ADJUST OUR SAILS
ST7x520240430_160801_BE KIND OF A BITCH,BE KIND OF,A BITCH
ST7x520240430_160802_GIVE IT TO GOD AND GO TO SLEEP,GIVE IT TO GOD,AND GO TO SLEEP
ST7x520240430_160803_I AM A BAD INFLUENCE BUT FUN,I AM A BAD,INFLUENCE BUT FUN
ST7x520240430_160804_I DONT GIVE A DUCK,I DON'T GIVE,A DUCK!!
ST7x520240430_160805_LIFE IS A JOURNEY ENJOY THE RIDE,LIFE IS A JOURNEY,ENJOY THE RIDE
ST7x520240430_160806_CLEVERLY DISGUISED AS A RESPONSIBLE ADULT,CLEVERLY DISGUISED AS,A RESPONSIBLE ADULT
ST7x520240430_160807_NO GUTS NO GLORY,NO GUTS NO,GLORY
ST7x520240430_160808_FREE HUGS JUST KIDDING DONT TOUCH ME,FREE HUGS JUST,KIDDING DON'T TOUCH ME
ST7x520240430_160809_FAITH CAN MOVE MOUNTAINS,FAITH CAN MOVE,MOUNTAINS
ST7x520240430_160810_HOME IS WHEREVER IM WITH YOU,HOME IS WHEREVER,I'M WITH YOU
ST7x520240430_160811_THE MAP ON MY HEAD LEADS TO YOU,THE MAP ON MY,HEAD LEADS TO YOU
ST7x520240430_160812_I LAUGHED SO HARD TEARS RAN DOWN MY LEGS,I LAUGHED SO HARD,TEARS RAN DOWN MY LEGS
ST7x520240430_160813_I READ BANNED BOOKS,I READ,BANNED BOOKS
ST7x520240430_160814_BE THE CHANGE YOU WANT TO SEE IN THE WORLD,BE THE CHANGE YOU WANT,TO SEE IN THE WORLD
ST7x520240430_160815_MY DOG IS SMARTER THAN THE PRESIDENT,MY DOG IS SMARTER,THAN THE PRESIDENT
ST7x520240430_160816_SHE GOT MAD HUSTLE AND A DOPE SOUL,SHE GOT MAD HUSTLE,AND A DOPE SOUL
ST7x520240430_160817_SURE YOU CAN TRUST THE GOVERNMENT JUST ASK A NATIVE AMERICAN,SURE YOU CAN TRUST THE,GOVERNMENT JUST ASK A NATIVE AMERICAN
ST7x520240430_160818_AMERICA LOVE IT OR LEAVE IT,AMERICA LOVE IT,OR LEAVE IT
ST7x520240430_160819_BE HAPPY AND SMILE,BE HAPPY,AND SMILE
ST7x520240430_160820_PLEASE BE PATIENT TEEN DRIVER,PLEASE BE,PATIENT TEEN DRIVER
ST7x520240430_160821_JUST THE TIP I PROMISE,JUST THE TIP,I PROMISE
ST7x520240430_160822_I LOVE MY AMERICAN BULLDOG,I LOVE MY,AMERICAN BULLDOG
ST7x520240430_160823_YOU CANT FIX STUPID,YOU CAN'T,FIX STUPID
ST7x520240430_160824_DIFFICULT ROADS OFTEN LEAD TO BEAUTIFUL DESTINATIONS,DIFFICULT ROADS OFTEN LEAD,TO BEAUTIFUL DESTINATIONS
ST7x520240430_160825_YOU WANT TO BE A HERO THEN DIE LIKE ONE,YOU WANT TO BE A HERO?,THEN DIE LIKE ONE
ST7x520240430_160826_NO COFFEE NO WORKEE,NO COFFEE,NO WORKEE
ST7x520240430_160827_I HAVE A CRAZY WIFE AND IM NOT AFRAID TO USE HER,I HAVE A CRAZY WIFE AND,I'M NOT AFRAID TO USE HER
ST7x520240430_160828_NORMAL ISNT COMING BACK JESUS IS REVELATIONS,NORMAL ISN'T COMING BACK,JESUS IS REVELATIONS
ST7x520240430_160829_PROUD TO BE AN INFIDEL,PROUD TO BE,AN INFIDEL
ST7x520240430_160830_I HAVE SPOKEN,I HAVE,SPOKEN
ST7x520240430_160831_THIS TOO SHALL PASS,THIS TOO,SHALL PASS
ST7x520240430_160832_BOY MOM SOMETIMES SWEARING HELPS,BOY MOM SOMETIMES,SWEARING HELPS
ST7x520240430_160833_I COULD SHIT A BETTER PRESIDENT,I COULD SHIT A,BETTER PRESIDENT
ST7x520240430_160834_CAUTION DRIVER IS BLIND,CAUTION,DRIVER IS BLIND
ST7x520240430_160835_SHOW ME YOUR PITTIES,SHOW ME YOUR,PITTIES
ST7x520240430_160836_HELP DADDY FARTED AND WE CANT GET OUT,HELP! DADDY FARTED AND,WE CAN'T GET OUT!
ST7x520240430_160837_DO YOU FOLLOW JESUS THIS CLOSELY,DO YOU FOLLOW,JESUS THIS CLOSELY?
ST7x520240430_160838_PROTECT YOUR NUTS,PROTECT,YOUR NUTS
ST7x520240430_160839_LOUD PIPES SAVE LIVES,LOUD PIPES,SAVE LIVES
ST7x520240430_160840_IM NOT GAY BUT MY BOYFRIEND IS,I'M NOT GAY BUT MY,BOYFRIEND IS!
ST7x520240430_160841_HONK IF ANYTHING FALLS OFF,HONK IF,ANYTHING FALLS OFF
ST7x520240430_160843_I LOVE JESUS BUT I CUSS A LITTLE,I LOVE JESUS BUT I,CUSS A LITTLE
ST7x520240430_160844_YOUVE BEEN DUCKED,YOU'VE BEEN,DUCKED!
ST7x520240430_160845_BACK OFF IM GONNA FART,BACK OFF I'M,GONNA FART
ST7x520240430_160846_DONT STEAL THE GOVERNMENT HATES COMPETITION,DON'T STEAL THE,GOVERNMENT HATES COMPETITION
ST7x520240430_160847_I TURN COFFEE INTO EDUCATION,I TURN COFFEE,INTO EDUCATION
ST7x520240430_160848_DONT TOUCH MY TOOLS,DON'T TOUCH,MY TOOLS
ST7x520240430_160849_BUT DID YOU DIE,BUT DID,YOU DIE?
ST7x520240430_160850_KIDS UP IN THIS BITCH,KIDS UP IN,THIS BITCH
ST7x520240430_160851_BABY UP IN THIS BITCH,BABY UP IN,THIS BITCH
ST7x520240430_160852_YOU HAD ME AT I HATE THAT BITCH TOO,YOU HAD ME AT I,HATE THAT BITCH TOO
ST7x520240430_160853_PRACTICALLY PERFECT IN EVERY WAY,PRACTICALLY,PERFECT IN EVERY WAY
ST7x520240430_160854_COME AND TAKE IT,COME AND,TAKE IT
ST7x520240430_160855_I DIDNT FART MY BUTT BLEW YOU A KISS,I DIDN'T FART MY,BUTT BLEW YOU A KISS
ST7x520240430_160856_HELL WAS FULL SO I CAME BACK,HELL WAS FULL SO,I CAME BACK
ST7x520240430_160857_NURSES NEED SHOTS TOO,NURSES NEED,SHOTS TOO
ST7x520240430_160858_SHE BELIEVE SHE COULD SO SHE DID,SHE BELIEVE SHE,COULD SO SHE DID
ST7x520240430_160859_BLESSED ARE THE CURIOUS FOR THEY SHALL HAVE ADVENTURES,BLESSED ARE THE CURIOUS FOR,THEY SHALL HAVE ADVENTURES
ST7x520240430_160900_BLAME IT ON MY GYPSY SOUL,BLAME IT ON MY,GYPSY SOUL
ST7x520240430_160901_THE MOUNTAINS ARE CALLING AND I MUST GO,THE MOUNTAINS ARE,CALLING AND I MUST GO
ST7x520240430_160902_WANDER OFTEN WONDER ALWAYS,WANDER OFTEN,WONDER ALWAYS
ST7x520240430_160903_EAT WELL TRAVEL OFTEN,EAT WELL,TRAVEL OFTEN
ST7x520240430_160904_CATCH FLIGHTS NOT FEELINGS,CATCH FLIGHTS,NOT FEELINGS
ST7x520240430_160905_LIVING LIFE TO THE FULLEST,LIVING LIFE TO,THE FULLEST!
ST7x520240430_160906_WERE ALL MAD HERE,WE'RE ALL,MAD HERE
ST7x520240430_160907_MAY THE BRIDGES I BURN LIGHT THE WAY,MAY THE BRIDGES I,BURN LIGHT THE WAY
ST7x520240430_160908_THAT WASNT VERY CASH MONEY OF YOU,THAT WASN'T VERY,CASH MONEY OF YOU
ST7x520240430_160909_ONE MENTAL BREAKDOWN LATER,ONE MENTAL,BREAKDOWN LATER
ST7x520240430_160910_HOLD ON LET ME OVERTHINK THIS,"HOLD ON, LET ME",OVERTHINK THIS
ST7x520240430_160911_YOU ARE LOVED MATTER HOW YOU FEEL,YOU ARE LOVED,MATTER HOW YOU FEEL
ST7x520240430_160912_AS I KNOW IM DELIGHTFUL,AS I KNOW I'M,DELIGHTFUL
ST7x520240430_160913_YOURE GONNA NEED A BIGGER BOAT,YOU'RE GONNA NEED,A BIGGER BOAT
ST7x520240430_160914_SORRY I HAVE A GIRLFRIEND,SORRY I HAVE A,GIRLFRIEND
ST7x520240430_160915_YOU ARE SO LOVED,YOU ARE SO,LOVED
ST7x520240430_160916_DECISIONS ARE MADE BY THOSE WHO SHOW UP,DECISIONS ARE MADE BY,THOSE WHO SHOW UP
ST7x520240430_160917_I AM FEARFULLY AND WONDERFULLY MADE,I AM FEARFULLY AND,WONDERFULLY MADE
ST7x520240430_160918_EVEN THE DARKEST NIGHT WILL END AND THE SUN WILL RISE,EVEN THE DARKEST NIGHT WILL,END AND THE SUN WILL RISE
ST7x520240430_160919_IM SO FRICKIN PISSED,I'M SO,FRICKIN PISSED
ST7x520240430_160920_ADVENTURE BEFORE DEMENTIA,ADVENTURE,BEFORE DEMENTIA
ST7x520240430_160921_BURDERED WITH GLORIOUS PURPOSE,BURDERED WITH,GLORIOUS PURPOSE
ST7x520240430_160922_I SURVIVED ANOTHER MEETING THAT SHOULD HAVE BEEN AN EMAIL,I SURVIVED ANOTHER MEETING,THAT SHOULD HAVE BEEN AN EMAIL
ST7x520240430_160923_NEVERTHELESS SHE PERSISTED,"NEVERTHELESS,",SHE PERSISTED
ST7x520240430_160924_HISTORY HUH BET WE COULD MAKE SOME,"HISTORY, HUH? BET WE",COULD MAKE SOME
ST7x520240430_160925_ONLY GOD CAN JUDGE ME,ONLY GOD CAN,JUDGE ME
ST7x520240430_160926_I LIVE MY LIFE A QUARTER MILE AT A TIME,I LIVE MY LIFE A,QUARTER MILE AT A TIME
ST7x520240430_160927_THE QUESTION ISNT WHO IS GOING TO LET ME,THE QUESTION ISN'T WHO,IS GOING TO LET ME
ST7x520240430_160928_ITS NOT A HOBBY ITS A POST APOCALYPTIC LIFE SKILL,IT'S NOT A HOBBY IT'S A,POST APOCALYPTIC LIFE SKILL
ST7x520240430_160929_IM BURDENED WITH GLORIOUS PURPOSE,I'M BURDENED WITH,GLORIOUS PURPOSE
