SKU,Name1,Name2
ST20240511_121311_NEVER MIND THE DOG BEWARE OF OWNER,NEVER MIND THE DOG,BEWARE OF OWNER
ST20240511_121312_LIVING THAT DOG MOM LIFE,LIVING THAT,DOG MOM LIFE
ST20240511_121313_IF I CANT BRING MY DOG IM NOT GOING,IF I CAN'T BRING MY,"DOG, I'M NOT GOING"
ST20240511_121314_SPOILED POODLE ON BOARD,SPOILED,POODLE ON BOARD
ST20240511_121315_SPOILED POMERANIAN ON BOARD,SPOILED,POMERANIAN ON BOARD
ST20240511_121316_SPOILED GOLDEN RETRIEVER ON BOARD,SPOILED GOLDEN,RETRIEVER ON BOARD
ST20240511_121317_SPOILED BOXER ON BOARD,SPOILED BOXER,ON BOARD
ST20240511_121318_SPOILED PIT BULL ON BOARD,SPOILED PIT,BULL ON BOARD
ST20240511_121319_SPOILED YORKIE ON BOARD,SPOILED,YORKIE ON BOARD
ST20240511_121320_WESTIE ON BOARD,WESTIE ON,BOARD
ST20240511_121321_SPOILED DACHSHUND ON BOARD,SPOILED,DACHSHUND ON BOARD
ST20240511_121322_SPOILED CHIHUAHUA ON BOARD,SPOILED,CHIHUAHUA ON BOARD
ST20240511_121323_BULLDOG ON BOARD,BULLDOG ON,BOARD
ST20240511_121324_SPOILED MUTT ON BOARD,SPOILED MUTT,ON BOARD
ST20240511_121325_A PUG ON BOARD,A PUG ON,BOARD
ST20240511_121326_BEAGLE ON BOARD,BEAGLE ON,BOARD
ST20240511_121327_PUG DAD,PUG,DAD
ST20240511_121328_MY DOG IS SMARTER THAN BIDEN,MY DOG IS,SMARTER THAN BIDEN
ST20240511_121329_MY DOG IS A REPUBLICAN,MY DOG IS A,REPUBLICAN
ST20240511_121330_MY DOG IS SMARTER THAN OUR PRESIDENT,MY DOG IS SMARTER,THAN OUR PRESIDENT
ST20240511_121331_MY DOG IS A DEMOCRAT,MY DOG IS A,DEMOCRAT
ST20240511_121332_EVEN MY DOG HATES BIDEN,EVEN MY DOG,HATES BIDEN
ST20240511_121333_RESCUE ADOPT,RESCUE,ADOPT
ST20240511_121334_WHO RESCUED WHO,WHO,RESCUED WHO?
ST20240511_121335_DOGS MUST BE ON A LEASH,DOGS MUST BE,ON A LEASH
